,date_sampling,PRCP
383,2021-01-18,0.0
384,2021-01-19,0.0
385,2021-01-20,0.0
386,2021-01-21,0.0
387,2021-01-22,0.0
388,2021-01-23,0.39
389,2021-01-24,0.11
390,2021-01-25,0.0
391,2021-01-26,0.0
392,2021-01-27,0.0
393,2021-01-28,0.0
394,2021-01-29,1.84
395,2021-01-30,0.0
396,2021-01-31,0.0
397,2021-02-01,0.0
398,2021-02-02,0.0
399,2021-02-03,0.0
400,2021-02-04,0.0
401,2021-02-05,0.0
402,2021-02-06,0.0
403,2021-02-07,0.0
404,2021-02-08,0.0
405,2021-02-09,0.0
406,2021-02-10,0.0
407,2021-02-11,0.0
408,2021-02-12,0.06
409,2021-02-13,0.0
410,2021-02-14,0.0
411,2021-02-15,0.0
412,2021-02-16,0.0
413,2021-02-17,0.0
414,2021-02-18,0.0
415,2021-02-19,0.0
416,2021-02-20,0.0
417,2021-02-21,0.0
418,2021-02-22,0.0
419,2021-02-23,0.0
420,2021-02-24,0.0
421,2021-02-25,0.0
422,2021-02-26,0.0
423,2021-02-27,0.0
424,2021-02-28,0.0
425,2021-03-01,0.0
426,2021-03-02,0.0
427,2021-03-03,0.17
428,2021-03-04,0.0
429,2021-03-05,0.0
430,2021-03-06,0.0
431,2021-03-07,0.0
432,2021-03-08,0.0
433,2021-03-09,0.0
434,2021-03-10,0.51
435,2021-03-11,0.21
436,2021-03-12,0.03
437,2021-03-13,0.0
438,2021-03-14,0.0
439,2021-03-15,0.3
440,2021-03-16,0.0
441,2021-03-17,0.0
442,2021-03-18,0.0
443,2021-03-19,0.0
444,2021-03-20,0.0
445,2021-03-21,0.0
446,2021-03-22,0.0
447,2021-03-23,0.0
448,2021-03-24,0.0
449,2021-03-25,0.0
450,2021-03-26,0.0
451,2021-03-27,0.0
452,2021-03-28,0.0
453,2021-03-29,0.0
454,2021-03-30,0.0
455,2021-03-31,0.0
456,2021-04-01,0.0
457,2021-04-02,0.0
458,2021-04-03,0.0
459,2021-04-04,0.0
460,2021-04-05,0.0
461,2021-04-06,0.0
462,2021-04-07,0.0
463,2021-04-08,0.0
464,2021-04-09,0.0
465,2021-04-10,0.0
466,2021-04-11,0.0
467,2021-04-12,0.0
468,2021-04-13,0.02
469,2021-04-14,0.0
470,2021-04-15,0.0
471,2021-04-16,0.0
472,2021-04-17,0.0
473,2021-04-18,0.0
474,2021-04-19,0.0
475,2021-04-20,0.0
476,2021-04-21,0.0
477,2021-04-22,0.01
478,2021-04-23,0.0
479,2021-04-24,0.0
480,2021-04-25,0.0
481,2021-04-26,0.0
482,2021-04-27,0.0
483,2021-04-28,0.0
484,2021-04-29,0.0
485,2021-04-30,0.0
486,2021-05-01,0.0
487,2021-05-02,0.0
488,2021-05-03,0.0
489,2021-05-04,0.0
490,2021-05-05,0.0
491,2021-05-06,0.0
492,2021-05-07,0.0
493,2021-05-08,0.0
494,2021-05-09,0.0
495,2021-05-10,0.0
496,2021-05-11,0.0
497,2021-05-12,0.0
498,2021-05-13,0.0
499,2021-05-14,0.0
500,2021-05-15,0.0
501,2021-05-16,0.06
502,2021-05-17,0.0
503,2021-05-18,0.0
504,2021-05-19,0.0
505,2021-05-20,0.0
506,2021-05-21,0.0
507,2021-05-22,0.0
508,2021-05-23,0.0
509,2021-05-24,0.0
510,2021-05-25,0.0
511,2021-05-26,0.0
512,2021-05-27,0.0
513,2021-05-28,0.0
514,2021-05-29,0.0
515,2021-05-30,0.0
516,2021-05-31,0.0
517,2021-06-01,0.0
518,2021-06-02,0.0
519,2021-06-03,0.0
520,2021-06-04,0.0
521,2021-06-05,0.0
522,2021-06-06,0.0
523,2021-06-07,0.0
524,2021-06-08,0.0
525,2021-06-09,0.0
526,2021-06-10,0.0
527,2021-06-11,0.0
528,2021-06-12,0.0
529,2021-06-13,0.0
530,2021-06-14,0.0
531,2021-06-15,0.0
532,2021-06-16,0.0
533,2021-06-17,0.0
534,2021-06-18,0.0
535,2021-06-19,0.0
536,2021-06-20,0.0
537,2021-06-21,0.0
538,2021-06-22,0.0
539,2021-06-23,0.0
540,2021-06-24,0.0
541,2021-06-25,0.0
542,2021-06-26,0.0
543,2021-06-27,0.0
544,2021-06-28,0.0
545,2021-06-29,0.0
546,2021-06-30,0.0
547,2021-07-01,0.0
548,2021-07-02,0.0
549,2021-07-03,0.0
550,2021-07-04,0.0
551,2021-07-05,0.0
552,2021-07-06,0.0
553,2021-07-07,0.0
554,2021-07-08,0.0
555,2021-07-09,0.0
556,2021-07-10,0.0
557,2021-07-11,0.0
558,2021-07-12,0.0
559,2021-07-13,0.0
560,2021-07-14,0.0
561,2021-07-15,0.0
562,2021-07-16,0.0
563,2021-07-17,0.0
564,2021-07-18,0.0
565,2021-07-19,0.0
566,2021-07-20,0.0
567,2021-07-21,0.0
568,2021-07-22,0.0
569,2021-07-23,0.0
570,2021-07-24,0.0
571,2021-07-25,0.0
572,2021-07-26,0.18
573,2021-07-27,0.0
574,2021-07-28,0.0
575,2021-07-29,0.0
576,2021-07-30,0.0
577,2021-07-31,0.0
578,2021-08-01,0.0
579,2021-08-02,0.0
580,2021-08-03,0.0
581,2021-08-04,0.0
582,2021-08-05,0.0
583,2021-08-06,0.0
584,2021-08-07,0.0
585,2021-08-08,0.0
586,2021-08-09,0.0
587,2021-08-10,0.0
588,2021-08-11,0.0
589,2021-08-12,0.0
590,2021-08-13,0.0
591,2021-08-14,0.0
592,2021-08-15,0.0
593,2021-08-16,0.0
594,2021-08-17,0.0
595,2021-08-18,0.0
596,2021-08-19,0.0
597,2021-08-20,0.0
598,2021-08-21,0.0
599,2021-08-22,0.0
600,2021-08-23,0.0
601,2021-08-24,0.0
602,2021-08-25,0.0
603,2021-08-26,0.0
604,2021-08-27,0.0
605,2021-08-28,0.0
606,2021-08-29,0.0
607,2021-08-30,0.0
608,2021-08-31,0.0
609,2021-09-01,0.0
610,2021-09-02,0.0
611,2021-09-03,0.0
612,2021-09-04,0.0
613,2021-09-05,0.0
614,2021-09-06,0.0
615,2021-09-07,0.0
616,2021-09-08,0.0
617,2021-09-09,0.0
618,2021-09-10,0.0
619,2021-09-11,0.0
620,2021-09-12,0.0
621,2021-09-13,0.0
622,2021-09-14,0.0
623,2021-09-15,0.0
624,2021-09-16,0.0
625,2021-09-17,0.0
626,2021-09-18,0.0
627,2021-09-19,0.0
628,2021-09-20,0.0
629,2021-09-21,0.0
630,2021-09-22,0.0
631,2021-09-23,0.0
632,2021-09-24,0.0
633,2021-09-25,0.0
634,2021-09-26,0.0
635,2021-09-27,0.0
636,2021-09-28,0.0
637,2021-09-29,0.0
638,2021-09-30,0.0
639,2021-10-01,0.0
640,2021-10-02,0.0
641,2021-10-03,0.0
642,2021-10-04,0.01
643,2021-10-05,0.1
644,2021-10-06,0.0
645,2021-10-07,0.0
646,2021-10-08,0.05
647,2021-10-09,0.0
648,2021-10-10,0.0
649,2021-10-11,0.0
650,2021-10-12,0.0
651,2021-10-13,0.0
652,2021-10-14,0.0
653,2021-10-15,0.0
654,2021-10-16,0.0
655,2021-10-17,0.0
656,2021-10-18,0.03
657,2021-10-19,0.0
658,2021-10-20,0.0
659,2021-10-21,0.0
660,2021-10-22,0.0
661,2021-10-23,0.0
662,2021-10-24,0.0
663,2021-10-25,1.1
664,2021-10-26,0.0
665,2021-10-27,0.0
666,2021-10-28,0.0
667,2021-10-29,0.0
668,2021-10-30,0.0
669,2021-10-31,0.0
670,2021-11-01,0.0
671,2021-11-02,0.0
672,2021-11-03,0.0
673,2021-11-04,0.0
674,2021-11-05,0.0
675,2021-11-06,0.0
676,2021-11-07,0.0
677,2021-11-08,0.0
678,2021-11-09,0.0
679,2021-11-10,0.0
680,2021-11-11,0.0
681,2021-11-12,0.0
682,2021-11-13,0.0
683,2021-11-14,0.0
684,2021-11-15,0.0
685,2021-11-16,0.0
686,2021-11-17,0.0
687,2021-11-18,0.0
688,2021-11-19,0.0
689,2021-11-20,0.0
690,2021-11-21,0.0
691,2021-11-22,0.0
692,2021-11-23,0.0
693,2021-11-24,0.0
694,2021-11-25,0.0
695,2021-11-26,0.0
696,2021-11-27,0.0
697,2021-11-28,0.0
698,2021-11-29,0.0
699,2021-11-30,0.0
700,2021-12-01,0.0
701,2021-12-02,0.0
702,2021-12-03,0.0
703,2021-12-04,0.0
704,2021-12-05,0.0
705,2021-12-06,0.0
706,2021-12-07,0.04
707,2021-12-08,0.0
708,2021-12-09,0.16
709,2021-12-10,0.0
710,2021-12-11,0.0
711,2021-12-12,0.0
712,2021-12-13,0.0
713,2021-12-14,2.71
714,2021-12-15,0.0
715,2021-12-16,0.01
716,2021-12-17,0.0
717,2021-12-18,0.0
718,2021-12-19,0.0
719,2021-12-20,0.0
720,2021-12-21,0.0
721,2021-12-22,0.01
722,2021-12-23,1.11
723,2021-12-24,1.6
724,2021-12-25,0.18
725,2021-12-26,0.5
726,2021-12-27,0.43
727,2021-12-28,0.0
728,2021-12-29,0.21
729,2021-12-30,3.23
730,2021-12-31,0.05
731,2022-01-01,0.0
732,2022-01-02,0.0
733,2022-01-03,0.0
734,2022-01-04,0.0
735,2022-01-05,0.0
736,2022-01-06,0.0
737,2022-01-07,0.0
738,2022-01-08,0.0
739,2022-01-09,0.0
740,2022-01-10,0.0
741,2022-01-11,0.0
742,2022-01-12,0.0
743,2022-01-13,0.0
744,2022-01-14,0.0
745,2022-01-15,0.0
746,2022-01-16,0.0
747,2022-01-17,0.11
748,2022-01-18,0.0
749,2022-01-19,0.0
750,2022-01-20,0.0
751,2022-01-21,0.0
752,2022-01-22,0.0
753,2022-01-23,0.0
754,2022-01-24,0.0
755,2022-01-25,0.0
756,2022-01-26,0.0
757,2022-01-27,0.0
758,2022-01-28,0.0
759,2022-01-29,0.0
760,2022-01-30,0.0
761,2022-01-31,0.0
762,2022-02-01,0.0
763,2022-02-02,0.0
764,2022-02-03,0.0
765,2022-02-04,0.0
766,2022-02-05,0.0
767,2022-02-06,0.0
768,2022-02-07,0.0
769,2022-02-08,0.0
770,2022-02-09,0.0
771,2022-02-10,0.0
772,2022-02-28,
773,2022-03-01,0.0
774,2022-03-02,0.0
775,2022-03-03,0.0
776,2022-03-04,0.01
777,2022-03-05,0.04
778,2022-03-06,0.0
779,2022-03-07,0.0
780,2022-03-08,0.0
781,2022-03-09,0.0
782,2022-03-10,0.0
783,2022-03-11,0.0
784,2022-03-12,0.0
785,2022-03-13,0.0
786,2022-03-14,0.0
787,2022-03-15,0.0
788,2022-03-16,0.0
789,2022-03-17,0.0
790,2022-03-18,0.0
791,2022-03-19,0.0
792,2022-03-20,0.0
793,2022-03-21,0.0
794,2022-03-22,0.0
795,2022-03-23,0.0
796,2022-03-24,0.0
797,2022-03-25,0.0
798,2022-03-26,0.0
799,2022-03-27,0.0
800,2022-03-28,2.03
801,2022-03-29,0.34
802,2022-03-30,0.0
803,2022-03-31,0.0
804,2022-04-01,0.0
805,2022-04-02,0.0
806,2022-04-03,0.0
807,2022-04-04,0.0
808,2022-04-05,0.0
809,2022-04-06,0.0
810,2022-04-07,0.0
811,2022-04-08,0.0
812,2022-04-09,0.0
813,2022-04-10,0.0
814,2022-04-11,0.0
815,2022-04-12,0.0
816,2022-04-13,0.0
817,2022-04-14,0.0
818,2022-04-15,0.0
819,2022-04-16,0.0
820,2022-04-17,0.0
821,2022-04-18,0.0
822,2022-04-19,0.0
823,2022-04-20,0.0
824,2022-04-21,0.0
825,2022-04-22,0.57
826,2022-04-23,0.0
827,2022-04-24,0.0
828,2022-04-25,0.0
829,2022-04-26,0.0
830,2022-04-27,0.0
831,2022-04-28,0.0
832,2022-04-29,0.0
833,2022-04-30,0.0
834,2022-05-01,0.0
835,2022-05-02,0.0
836,2022-05-03,0.0
837,2022-05-04,0.0
838,2022-05-05,0.0
839,2022-05-06,0.0
840,2022-05-07,0.0
841,2022-05-08,0.0
842,2022-05-09,0.0
843,2022-05-10,0.0
844,2022-05-11,0.0
845,2022-05-12,0.0
846,2022-05-13,0.0
847,2022-05-14,0.0
848,2022-05-15,0.0
849,2022-05-16,0.0
850,2022-05-17,0.0
851,2022-05-18,0.0
852,2022-05-19,0.0
853,2022-05-20,0.05
854,2022-05-21,0.0
855,2022-05-22,0.0
856,2022-05-23,0.0
857,2022-05-24,0.0
858,2022-05-25,0.0
859,2022-05-26,0.0
860,2022-05-27,0.0
861,2022-05-28,0.0
862,2022-05-29,0.0
863,2022-05-30,0.0
864,2022-05-31,0.0
865,2022-06-01,0.0
866,2022-06-02,0.0
867,2022-06-03,0.0
868,2022-06-04,0.0
869,2022-06-05,0.0
870,2022-06-06,0.0
871,2022-06-07,0.0
872,2022-06-08,0.0
873,2022-06-09,0.0
874,2022-06-10,0.0
875,2022-06-11,0.0
876,2022-06-12,0.0
877,2022-06-13,0.0
878,2022-06-14,0.0
879,2022-06-15,0.0
880,2022-06-16,0.0
881,2022-06-17,0.0
882,2022-06-18,0.0
883,2022-06-19,0.0
884,2022-06-20,0.0
885,2022-06-21,0.0
886,2022-06-22,0.08
887,2022-06-23,0.0
888,2022-06-24,0.0
889,2022-06-25,0.0
890,2022-06-26,0.0
891,2022-06-27,0.0
892,2022-06-28,0.0
893,2022-06-29,0.0
894,2022-06-30,0.0
895,2022-07-01,0.0
896,2022-07-02,0.0
897,2020-01-01,0.0
898,2020-01-02,0.0
899,2020-01-03,0.0
900,2020-01-04,0.0
901,2020-01-05,0.0
902,2020-01-06,0.0
903,2020-01-07,0.0
904,2020-01-08,0.0
905,2020-01-09,0.0
906,2020-01-10,0.0
907,2020-01-11,0.0
908,2020-01-12,0.0
909,2020-01-13,0.0
910,2020-01-14,0.0
911,2020-01-15,0.0
912,2020-01-16,0.04
913,2020-01-17,0.0
914,2020-01-18,0.0
915,2020-01-19,0.0
916,2020-01-20,0.0
917,2020-01-21,0.04
918,2020-01-22,0.0
919,2020-01-23,0.0
920,2020-01-24,0.0
921,2020-01-25,0.0
922,2020-01-26,0.0
923,2020-01-27,0.0
924,2020-01-28,0.0
925,2020-01-29,0.0
926,2020-01-30,0.0
927,2020-01-31,0.0
928,2020-02-01,0.0
929,2020-02-02,0.0
930,2020-02-03,0.0
931,2020-02-04,0.0
932,2020-02-05,0.0
933,2020-02-06,0.0
934,2020-02-07,0.0
935,2020-02-08,0.0
936,2020-02-09,0.0
937,2020-02-10,0.0
938,2020-02-11,0.0
939,2020-02-12,0.0
940,2020-02-13,0.0
941,2020-02-14,0.0
942,2020-02-15,0.0
943,2020-02-16,0.0
944,2020-02-17,0.0
945,2020-02-18,0.0
946,2020-02-19,0.0
947,2020-02-20,0.0
948,2020-02-21,0.0
949,2020-02-22,0.0
950,2020-02-23,0.0
951,2020-02-24,0.0
952,2020-02-25,0.0
953,2020-02-26,0.0
954,2020-02-27,0.0
955,2020-02-28,0.0
956,2020-02-29,0.0
957,2020-03-01,0.01
958,2020-03-02,0.0
959,2020-03-03,0.0
960,2020-03-04,0.0
961,2020-03-05,0.0
962,2020-03-06,0.0
963,2020-03-07,0.0
964,2020-03-08,0.0
965,2020-03-09,0.0
966,2020-03-10,1.14
967,2020-03-11,0.0
968,2020-03-12,0.94
969,2020-03-13,0.4
970,2020-03-14,0.03
971,2020-03-15,0.0
972,2020-03-16,0.1
973,2020-03-17,0.0
974,2020-03-18,0.0
975,2020-03-19,0.0
976,2020-03-20,0.0
977,2020-03-21,0.0
978,2020-03-22,0.52
979,2020-03-23,0.01
980,2020-03-24,0.0
981,2020-03-25,0.02
982,2020-03-26,0.0
983,2020-03-27,0.0
984,2020-03-28,0.0
985,2020-03-29,0.0
986,2020-03-30,0.0
987,2020-03-31,0.0
988,2020-04-01,0.0
989,2020-04-02,0.0
990,2020-04-03,0.0
991,2020-04-04,0.0
992,2020-04-05,0.01
993,2020-04-06,0.4
994,2020-04-07,0.45
995,2020-04-08,0.24
996,2020-04-09,0.73
997,2020-04-10,0.4
998,2020-04-11,0.0
999,2020-04-12,0.0
1000,2020-04-13,0.0
1001,2020-04-14,0.0
1002,2020-04-15,0.0
1003,2020-04-16,0.0
1004,2020-04-17,0.0
1005,2020-04-18,0.0
1006,2020-04-19,0.0
1007,2020-04-20,0.0
1008,2020-04-21,0.0
1009,2020-04-22,0.0
1010,2020-04-23,0.0
1011,2020-04-24,0.0
1012,2020-04-25,0.0
1013,2020-04-26,0.0
1014,2020-04-27,0.0
1015,2020-04-28,0.0
1016,2020-04-29,0.0
1017,2020-04-30,0.0
1018,2020-05-01,0.0
1019,2020-05-02,0.0
1020,2020-05-03,0.0
1021,2020-05-04,0.0
1022,2020-05-05,0.0
1023,2020-05-06,0.0
1024,2020-05-07,0.0
1025,2020-05-08,0.0
1026,2020-05-09,0.0
1027,2020-05-10,0.0
1028,2020-05-11,0.0
1029,2020-05-12,0.0
1030,2020-05-13,0.0
1031,2020-05-14,0.0
1032,2020-05-15,0.0
1033,2020-05-16,0.0
1034,2020-05-17,0.0
1035,2020-05-18,0.02
1036,2020-05-19,0.0
1037,2020-05-20,0.0
1038,2020-05-21,0.0
1039,2020-05-22,0.0
1040,2020-05-23,0.0
1041,2020-05-24,0.0
1042,2020-05-25,0.0
1043,2020-05-26,0.0
1044,2020-05-27,0.0
1045,2020-05-28,0.0
1046,2020-05-29,0.0
1047,2020-05-30,0.0
1048,2020-05-31,0.0
1049,2020-06-01,0.0
1050,2020-06-02,0.0
1051,2020-06-03,0.0
1052,2020-06-04,0.0
1053,2020-06-05,0.0
1054,2020-06-06,0.0
1055,2020-06-07,0.0
1056,2020-06-08,0.0
1057,2020-06-09,0.0
1058,2020-06-10,0.0
1059,2020-06-11,0.0
1060,2020-06-12,0.0
1061,2020-06-13,0.0
1062,2020-06-14,0.0
1063,2020-06-15,0.0
1064,2020-06-16,0.0
1065,2020-06-17,0.0
1066,2020-06-18,0.0
1067,2020-06-19,0.0
1068,2020-06-20,0.0
